"","SID","Age","Sex","Language","Exclude","Exclude_reason","Knower_level","Condition","Task","Trial_number","Task_item","Response","Correct","Counting.Number.language","Notes","Counting_validate","Num_lang","count_proficiency","highest_count","Numerosity","CP_subset"
"200","one-one_13","5.048596851","M","English",0,"","CP","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,19,NA,"CP"
"201","one-one_14","3.986310746","F","English",0,"","3","Identical","Parallel","1","3","3",1,0,"",NA,NA,1,12,"Small","Subset"
"202","one-one_14","3.986310746","F","English",0,"","3","Identical","Parallel","2","4","6",0,0,"",NA,NA,1,12,"Small","Subset"
"203","one-one_14","3.986310746","F","English",0,"","3","Identical","Parallel","3","10","15",0,0,"",NA,NA,1,12,"Large","Subset"
"204","one-one_14","3.986310746","F","English",0,"","3","Identical","Parallel","4","8","10",0,0,"started counting fish in exp. pond",1,0,1,12,"Large","Subset"
"205","one-one_14","3.986310746","F","English",0,"","3","Identical","Parallel","5","6","7",0,0,"",NA,NA,1,12,"Large","Subset"
"206","one-one_14","3.986310746","F","English",0,"","3","Identical","Orthogonal","1","4","5",0,0,"",NA,NA,1,12,"Small","Subset"
"207","one-one_14","3.986310746","F","English",0,"","3","Identical","Orthogonal","2","3","10",0,0,"",NA,NA,1,12,"Small","Subset"
"208","one-one_14","3.986310746","F","English",0,"","3","Identical","Orthogonal","3","8","8",1,0,"",NA,NA,1,12,"Large","Subset"
"209","one-one_14","3.986310746","F","English",0,"","3","Identical","Orthogonal","4","10","10",1,0,"",NA,NA,1,12,"Large","Subset"
"210","one-one_14","3.986310746","F","English",0,"","3","Identical","Orthogonal","5","6","6",1,0,"",NA,NA,1,12,"Large","Subset"
"211","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","1","3","3",1,1,"",NA,NA,1,12,NA,"Subset"
"212","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","2","4","6",0,1,"counted 4",NA,NA,1,12,NA,"Subset"
"213","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","3","3","3",1,1,"",NA,NA,1,12,NA,"Subset"
"214","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","4","4","7",0,1,"counted 6",NA,NA,1,12,NA,"Subset"
"215","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","5",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"216","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","6",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"217","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"218","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"219","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"220","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"221","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"222","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"223","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"224","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"225","one-one_14","3.986310746","F","English",0,"","3","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1,12,NA,"Subset"
"226","one-one_15","4.013689254","F","English",0,"","4","Identical","Parallel","1","3","3",1,1,"""one"" as she places the first one",1,0,3,14,"Small","Subset"
"227","one-one_15","4.013689254","F","English",0,"","4","Identical","Parallel","2","4","4",1,1,"counted fish as she places first few of them ",1,0,3,14,"Small","Subset"
"228","one-one_15","4.013689254","F","English",0,"","4","Identical","Parallel","3","10","10",1,1,"""one here"" occasionally as she places some",0,1,3,14,"Large","Subset"
"229","one-one_15","4.013689254","F","English",0,"","4","Identical","Parallel","4","8","8",1,0,"",NA,NA,3,14,"Large","Subset"
"230","one-one_15","4.013689254","F","English",0,"","4","Identical","Parallel","5","6","6",1,0,"",NA,NA,3,14,"Large","Subset"
"231","one-one_15","4.013689254","F","English",0,"","4","Identical","Orthogonal","1","4","4",1,1,"""one here""",0,1,3,14,"Small","Subset"
"232","one-one_15","4.013689254","F","English",0,"","4","Identical","Orthogonal","2","3","5",0,0,"",NA,NA,3,14,"Small","Subset"
"233","one-one_15","4.013689254","F","English",0,"","4","Identical","Orthogonal","3","8","7",0,0,"",NA,NA,3,14,"Large","Subset"
"234","one-one_15","4.013689254","F","English",0,"","4","Identical","Orthogonal","4","10","13",0,0,"",NA,NA,3,14,"Large","Subset"
"235","one-one_15","4.013689254","F","English",0,"","4","Identical","Orthogonal","5","6","6",1,0,"",NA,NA,3,14,"Large","Subset"
"236","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","1","3","3",1,1,"put 2, then fixed",NA,NA,3,14,NA,"Subset"
"237","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","2","4","4",1,1,"put 3 then fixed",NA,NA,3,14,NA,"Subset"
"238","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","3","5","5",1,1,"put 4 then fixed",NA,NA,3,14,NA,"Subset"
"239","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","4","6","5",0,1,"counted incorrectly",NA,NA,3,14,NA,"Subset"
"240","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","5","5","5",1,1,"",NA,NA,3,14,NA,"Subset"
"241","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","6","6","5",0,1,"1, 2, 3, 4, 6",NA,NA,3,14,NA,"Subset"
"242","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","7","5","6",0,1,"",NA,NA,3,14,NA,"Subset"
"243","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"244","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"245","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"246","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"247","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"248","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"249","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"250","one-one_15","4.013689254","F","English",0,"","4","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,3,14,NA,"Subset"
"251","one-one_16","4.361396304","M","English",0,"","CP","Identical","Parallel","1","3","3",1,0,"",NA,NA,2,8,"Small","CP"
"252","one-one_16","4.361396304","M","English",0,"","CP","Identical","Parallel","2","4","4",1,0,"",NA,NA,2,8,"Small","CP"
"253","one-one_16","4.361396304","M","English",0,"","CP","Identical","Parallel","3","10","9",0,0,"",NA,NA,2,8,"Large","CP"
"254","one-one_16","4.361396304","M","English",0,"","CP","Identical","Parallel","4","8","8",1,0,"",NA,NA,2,8,"Large","CP"
"255","one-one_16","4.361396304","M","English",0,"","CP","Identical","Parallel","5","6","5",0,0,"",NA,NA,2,8,"Large","CP"
"256","one-one_16","4.361396304","M","English",0,"","CP","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,2,8,"Small","CP"
"257","one-one_16","4.361396304","M","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,2,8,"Small","CP"
"258","one-one_16","4.361396304","M","English",0,"","CP","Identical","Orthogonal","3","8","7",0,0,"",NA,NA,2,8,"Large","CP"
"259","one-one_16","4.361396304","M","English",0,"","CP","Identical","Orthogonal","4","10","9",0,0,"",NA,NA,2,8,"Large","CP"
"260","one-one_16","4.361396304","M","English",0,"","CP","Identical","Orthogonal","5","6","11",0,0,"",NA,NA,2,8,"Large","CP"
"261","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,2,8,NA,"CP"
"262","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,2,8,NA,"CP"
"263","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,2,8,NA,"CP"
"264","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","4","6","7",0,1,"",NA,NA,2,8,NA,"CP"
"265","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","5","5","5",1,1,"",NA,NA,2,8,NA,"CP"
"266","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"",NA,NA,2,8,NA,"CP"
"267","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","7","6","6",1,1,"",NA,NA,2,8,NA,"CP"
"268","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"269","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"270","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"271","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"272","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"273","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"274","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"275","one-one_16","4.361396304","M","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,8,NA,"CP"
"276","one-one_17","4.588637919","F","English",0,"","CP","Identical","Parallel","1","3","3",1,0,"",NA,NA,2,18,"Small","CP"
"277","one-one_17","4.588637919","F","English",0,"","CP","Identical","Parallel","2","4","4",1,0,"",NA,NA,2,18,"Small","CP"
"278","one-one_17","4.588637919","F","English",0,"","CP","Identical","Parallel","3","10","7",0,0,"",NA,NA,2,18,"Large","CP"
"279","one-one_17","4.588637919","F","English",0,"","CP","Identical","Parallel","4","8","9",0,0,"",NA,NA,2,18,"Large","CP"
"280","one-one_17","4.588637919","F","English",0,"","CP","Identical","Parallel","5","6","7",0,0,"",NA,NA,2,18,"Large","CP"
"281","one-one_17","4.588637919","F","English",0,"","CP","Identical","Orthogonal","1","4","4",1,0,"",NA,NA,2,18,"Small","CP"
"282","one-one_17","4.588637919","F","English",0,"","CP","Identical","Orthogonal","2","3","3",1,0,"",NA,NA,2,18,"Small","CP"
"283","one-one_17","4.588637919","F","English",0,"","CP","Identical","Orthogonal","3","8","7",0,0,"",NA,NA,2,18,"Large","CP"
"284","one-one_17","4.588637919","F","English",0,"","CP","Identical","Orthogonal","4","10","8",0,0,"",NA,NA,2,18,"Large","CP"
"285","one-one_17","4.588637919","F","English",0,"","CP","Identical","Orthogonal","5","6","6",1,0,"",NA,NA,2,18,"Large","CP"
"286","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","1","3","3",1,1,"",NA,NA,2,18,NA,"CP"
"287","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","2","4","4",1,1,"",NA,NA,2,18,NA,"CP"
"288","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","3","5","5",1,1,"",NA,NA,2,18,NA,"CP"
"289","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","4","6","6",1,1,"",NA,NA,2,18,NA,"CP"
"290","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","5","6","6",1,1,"put 5, then fixed",NA,NA,2,18,NA,"CP"
"291","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","6","6","6",1,1,"put 5, then fixed",NA,NA,2,18,NA,"CP"
"292","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","7",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"293","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","8",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"294","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","9",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"295","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","10",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"296","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","11",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"297","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","12",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"298","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","13",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"299","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","14",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"300","one-one_17","4.588637919","F","English",0,"","CP","Identical","Give_N","15",NA,NA,NA,1,"",NA,NA,2,18,NA,"CP"
"301","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,1.5,8,"Small","Subset"
"302","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,1.5,8,"Small","Subset"
"303","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Parallel","3","10","9",0,0,"",NA,NA,1.5,8,"Large","Subset"
"304","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Parallel","4","8","7",0,0,"",NA,NA,1.5,8,"Large","Subset"
"305","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Parallel","5","6","5",0,0,"",NA,NA,1.5,8,"Large","Subset"
"306","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Orthogonal","1","4","4",1,0,"",NA,NA,1.5,8,"Small","Subset"
"307","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,1.5,8,"Small","Subset"
"308","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Orthogonal","3","8","9",0,0,"",NA,NA,1.5,8,"Large","Subset"
"309","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Orthogonal","4","10","9",0,0,"",NA,NA,1.5,8,"Large","Subset"
"310","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Orthogonal","5","6","6",1,0,"",NA,NA,1.5,8,"Large","Subset"
"311","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,1.5,8,NA,"Subset"
"312","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","2","4","10",0,1,"",NA,NA,1.5,8,NA,"Subset"
"313","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","3","3","3",1,1,"",NA,NA,1.5,8,NA,"Subset"
"314","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","4","4","10",0,1,"",NA,NA,1.5,8,NA,"Subset"
"315","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","5","3","3",1,1,"",NA,NA,1.5,8,NA,"Subset"
"316","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","6","4","10",0,1,"",NA,NA,1.5,8,NA,"Subset"
"317","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","7",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"318","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","8",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"319","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","9",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"320","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"321","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"322","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"323","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"324","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"325","one-one_18","3.638603696","F","English",0,"","3","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,1.5,8,NA,"Subset"
"326","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Parallel","1","3","3",1,0,"",NA,NA,0.5,13,"Small","Subset"
"327","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,0.5,13,"Small","Subset"
"328","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Parallel","3","10","10",1,0,"put 8, then 9, then 10",0,0,0.5,13,"Large","Subset"
"329","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Parallel","4","8","9",0,0,"",NA,NA,0.5,13,"Large","Subset"
"330","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Parallel","5","6","6",1,0,"",NA,NA,0.5,13,"Large","Subset"
"331","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Orthogonal","1","4","5",0,0,"",NA,NA,0.5,13,"Small","Subset"
"332","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Orthogonal","2","3","4",0,0,"",NA,NA,0.5,13,"Small","Subset"
"333","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Orthogonal","3","8","13",0,0,"",NA,NA,0.5,13,"Large","Subset"
"334","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Orthogonal","4","10","15",0,0,"",NA,NA,0.5,13,"Large","Subset"
"335","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Orthogonal","5","6","6",1,0,"distracted",0,0,0.5,13,"Large","Subset"
"336","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","1","3","3",1,1,"",NA,NA,0.5,13,NA,"Subset"
"337","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","2","4","4",1,1,"",NA,NA,0.5,13,NA,"Subset"
"338","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","3","5","10",0,1,"",NA,NA,0.5,13,NA,"Subset"
"339","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","4","4","6",0,1,"",NA,NA,0.5,13,NA,"Subset"
"340","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","5","3","5",0,1,"",NA,NA,0.5,13,NA,"Subset"
"341","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","6","2","2",1,1,"",NA,NA,0.5,13,NA,"Subset"
"342","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","7","3","3",1,1,"",NA,NA,0.5,13,NA,"Subset"
"343","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","8","4","4",1,1,"",NA,NA,0.5,13,NA,"Subset"
"344","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","9","5","10",0,1,"",NA,NA,0.5,13,NA,"Subset"
"345","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","10",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"346","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","11",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"347","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","12",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"348","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","13",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"349","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","14",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"350","one-one_19","3.321013005","M","English",0,"","4","Non-identical","Give_N","15",NA,NA,NA,1,"",NA,NA,0.5,13,NA,"Subset"
"351","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Parallel","1","3","3",1,1,"said 3",0,1,3,14,"Small","CP"
"352","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Parallel","2","4","4",1,0,"",NA,NA,3,14,"Small","CP"
"353","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Parallel","3","10","10",1,1,"counted out loud while placing fish",1,0,3,14,"Large","CP"
"354","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Parallel","4","8","10",0,1,"counted out loud while placing fish",1,0,3,14,"Large","CP"
"355","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Parallel","5","6","6",1,1,"counted out loud while placing fish ",1,0,3,14,"Large","CP"
"356","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Orthogonal","1","4","4",1,1,"put 7 then fixed, counted fish",1,0,3,14,"Small","CP"
"357","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Orthogonal","2","3","3",1,0,"",NA,NA,3,14,"Small","CP"
"358","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Orthogonal","3","8","10",0,0,"",NA,NA,3,14,"Large","CP"
"359","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Orthogonal","4","10","11",0,0,"",NA,NA,3,14,"Large","CP"
"360","one-one_20","4.41889117","F","English",0,"","CP","Non-identical","Orthogonal","5","6","6",1,0,"",NA,NA,3,14,"Large","CP"
